"code","language"
"package main

// Original Python code transformed to Go
// class Solution:
    def hIndex(self, citations: List[int]) -> int:
        citations.sort(reverse = True)
        
        for indx, citation in enumerate(citations):
            if indx >= citation:
                return indx
        return len(citations)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def hIndex(self, citations: List[int]) -> int:
        while citations and citations[0]<len(citations):
            citations.pop(0)
        return len(citations)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def firstBadVersion(self, n: int) -> int:
        left  = 1
        while n >= left:
            mid = (n + left) // 2
            if isBadVersion(mid) and not isBadVersion(mid-1):
                return mid
            elif not isBadVersion(mid) :
                left = mid + 1
            else:
                n = mid -1
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def numSquares(self, n: int) -> int:
        #check whether n is perfect square
        if int(n**0.5)**2==n:
            return 1
        #collect the possible perfect squares used to construct n
        ps=set()
        i=1
        while i**2<=n:
            ps.add(i**2)
            i+=1
        #create two ends of the bfs
        begin=set()
        begin.add(0)
        end=set()
        end.add(n)
        step=0
        while begin and end:
            step+=1
            temp=set()
            high=max(end)
            for i in begin:
                for j in ps:
                    #check if begin reaches end
                    if (i+j) in end:
                        return step
                    #if i+j>high, it's not possible to be a part of the answer
                    elif i+j<high:
                        temp.add(i+j)
            begin=temp
            step+=1
            temp=set()
            low=min(begin)
            for i in end:
                for j in ps:
                    #check if end reaches begin
                    if (i-j) in begin:
                        return step
                    #if i-j<low, it's not possible to be a part of the answer
                    elif i-j>low:
                        temp.add(i-j)
            end=temp
        return -1
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def addOperators(self, num: str, target: int) -> List[str]:
        
        def fn(i, expr, total, last):
            """"""Populate ans with expression evaluated to target.""""""
            if i == len(num): 
                if total == target: ans.append(expr)
            else: 
                for ii in range(i, len(num) if num[i] != ""0"" else i+1): 
                    val = int(num[i:ii+1])
                    if i == 0: fn(ii+1, num[i:ii+1], val, val)
                    else: 
                        fn(ii+1, expr + ""*"" + num[i:ii+1], total - last + last * val, last * val)
                        fn(ii+1, expr + ""+"" + num[i:ii+1], total + val, val)
                        fn(ii+1, expr + ""-"" + num[i:ii+1], total - val, -val)
                    
        ans = []
        fn(0, """", 0, 0)
        return ans
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def moveZeroes(self, nums: List[int]) -> None:
        start = 0 
        second = 1

       
        while second < len(nums): 
           
            if(nums[start] == 0 and nums[second] !=0):
               nums[start], nums[second] = nums[second], nums[start]
               start+=1
            if(nums[start] != 0 ):
                start +=1
            second+=1
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def findDuplicate(self, nums: List[int]) -> int:
        
        freq = Counter(nums)
        return freq.most_common(1)[0][0]
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def gameOfLife(self, board: List[List[int]]) -> None:
        """"""
        Do not return anything, modify board in-place instead.
        """"""
        rows, cols = len(board),  len(board[0])     
        def transform(row, col, temp_board):
            nonlocal rows, cols
            neighbors = 0
            for r, c in [(row-1, col-1), (row, col-1), (row+1, col-1), (row-1, col), (row+1, col), (row-1, col+1), (row, col+1), (row+1, col+1)]:
                if 0 <= c < cols and 0 <= r < rows:
                    neighbors += temp_board[r][c]
                    
            if board[row][col] == 1:
                if neighbors < 2 or neighbors > 3:
                    return 0
                else:
                    return 1
            else:
                return 1 if neighbors == 3 else 0
        # Take a snapshot of the current board for calculation
        temp_board = [row[:] for row in board]
        for row in range(rows):
            for col in range(cols):
                board[row][col] = transform(row, col, temp_board)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def wordPattern(self, pattern: str, s: str) -> bool:
        s=s.split()
        if(len(s)!=len(pattern)):
            return False
        d=dict()
        for i,j in zip(list(pattern),s):
            if i not in d:
                if j not in d.values():
                    d[i]=j
                else:
                    return False
            else:
                if d[i]!=j:
                    return False
        return True
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def canWinNim(self, n: int) -> bool:
        
        return n % 4
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def getHint(self, secret: str, guess: str) -> str:
        bulls = 0
        fqs, fqg = {}, {} #frequency table 
        for s, g in zip(secret, guess): 
            if s == g: bulls += 1
            fqs[s] = 1 + fqs.get(s, 0)
            fqg[g] = 1 + fqg.get(g, 0)
        cows = sum(min(v, fqg.get(k, 0)) for k, v in fqs.items()) - bulls
        return f""{bulls}A{cows}B""
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def lengthOfLIS(self, nums: List[int]) -> int:
        lis = [nums[0]]
        for num in nums[1:]:
            if lis and num > lis[-1]:
                lis.append(num)
            else:
                index = bisect_left(lis, num)
                lis[index] = num
        return len(lis)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def removeInvalidParentheses(self, s: str) -> List[str]:
        self.ans = []
        self.minMoves = float('inf')
        
        @lru_cache(None)
        def rec(s, count):
            if not s or count > self.minMoves:
                return
            elif self.isValid(s):
                if count == self.minMoves:
                    self.ans.append(s)
                else:
                    self.minMoves = count
                    self.ans = [s]
            
            for i in range(len(s)):
                if s[i] in '()':
                    rec(s[:i] + s[i+1:], count+1)
                    
        rec(s, 0)
        return self.ans or ['']
            
            
    def isValid(self, s):
        l, r = 0, 0
        for i in range(len(s)):
            if s[i] == '(': l += 1
            elif s[i] == ')': r += 1
                
            if r > l: return False
            
        return r == l
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def isAdditiveNumber(self, num: str) -> bool:
        n = len(num)
        for i in range(1, n//2+1):
            x = num[:i]
            if x.startswith(""0"") and len(x) > 1: break #no leading zero 
            for j in range(i+1, min(n-i, (n+i)//2)+1): #i <= n-j and j-i <= n-j
                yy = num[i:j]
                if yy.startswith(""0"") and len(yy) > 1: break #no leading zero
                
                ii, xx = i, x
                while num.startswith(yy, ii):
                    ii += len(yy)
                    xx, yy = yy, str(int(xx) + int(yy))
                if ii == len(num): return True 
                
        return False
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def solve(self, prices, index, opt):
        if index >= len(prices):
            return 0
        if (index, opt) in self.dp:
            return self.dp[(index, opt)]
        if opt == 0:
            buy = self.solve(prices, index+1, 1) - prices[index]
            cool = self.solve(prices, index+1, 0)
            self.dp[(index, opt)] = max(buy, cool)
        else:
            sell = self.solve(prices, index+2, 0) + prices[index]
            cool = self.solve(prices, index+1, 1)
            self.dp[(index, opt)] = max(sell, cool)
        return self.dp[(index, opt)]
        
    def maxProfit(self, prices: List[int]) -> int:
        self.dp = {}
        return self.solve(prices, 0, 0)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def findMinHeightTrees(self, n: int, edges: List[List[int]]) -> List[int]:
        
        if n<2:
            return range(n)
        
        graph=defaultdict(set)
        indegree=[0]*n
        for u,v in edges:
            graph[u].add(v)
            graph[v].add(u)
            indegree[u]+=1
            indegree[v]+=1
        
        queue=[]
        for i in range(n):
            if indegree[i]==1:
                queue.append(i)
        
        count=n
        
        while count>2:
            new_queue=[]
            
            for current in queue:
                
                for neighbour in graph[current]:
                    indegree[neighbour]-=1
                    graph[neighbour].remove(current)
                    if indegree[neighbour]==1:
                        new_queue.append(neighbour)
                
                count-=1
            queue=new_queue
        
        return queue
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def maxCoins(self, nums: List[int]) -> int:
        nums = [1] + nums + [1]
        size = len(nums)        
        
        t = [[-1 for p in range(0,size+1)]
            for q in range(0,size+1)]
        
        return self.solve(nums,1,size-1,t)
        
    def solve(self,arr,i,j,t):
        if i >= j:
            return 0
        
        if t[i][j] > 0:
            return t[i][j]
        
        ans = float('-inf')
        
        for k in range(i,j):
            if t[i][k] != -1:
                left = t[i][k]
            else:
                left = self.solve(arr,i,k,t)
                t[i][k] = left
                
            if t[k+1][j] != -1:
                right = t[k+1][j]
            else:
                right = self.solve(arr,k+1,j,t)
                t[k+1][j] = right
                
            temp = left + right + (arr[i-1]*arr[k]*arr[j])
            
            ans = max(ans,temp)
            
        t[i][j] = ans
        return t[i][j]
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def nthSuperUglyNumber(self, n: int, primes: List[int]) -> int:
        ugly = [1]
        seen = set()
        x = []
        heapq.heapify(x)
        while len(ugly) != n:
            for i in primes:
                if ugly[-1]*i not in seen:
                    seen.add(ugly[-1]*i)
                    heapq.heappush(x,ugly[-1]*i)
            ugly.append(heapq.heappop(x))
        return ugly[-1]
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
  def countSmaller(self, nums: List[int]) -> List[int]:
    l = len(nums)
    arr, ans = sorted(nums), [0] * l
    if l > 99:
      for i in range(l-1):
          ans[i] = bisect_left(arr, nums[i]) # binary search index
          del arr[ans[i]]
    else:
      for i in range(l):
          ans[i] = arr.index(nums[i]) # linear search index
          del arr[ans[i]]
    return ans
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def removeDuplicateLetters(self, s: str) -> str:
        mp = {c: i for i, c in enumerate(s)}
        stack = []
        for i, c in enumerate(s): 
            if c not in stack: 
                while stack and c < stack[-1] and i < mp[stack[-1]]: stack.pop()
                stack.append(c)
        return """".join(map(str, stack))
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def maxProduct(self, words: List[str]) -> int:
        n = len(words)
        hashmap = dict()
        i = 0
        ans = 0
        for word in words:
            hashmap[i] = set(word)
            i += 1
        
        for i in range(0, n - 1):
            a = hashmap[i]
            for j in range(i + 1, n):
                b = hashmap[j]
                if not len(a.intersection(b)):
                    ans = max(ans, len(words[i]) * len(words[j]))
        return ans
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def bulbSwitch(self, n: int) -> int:
        bulb_on = 0
        v = 2
        while n >= 1:
            bulb_on += 1
            n -= v + 1
            v += 2
        return bulb_on
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def maxNumber(self, nums1: List[int], nums2: List[int], k: int) -> List[int]:
        
        def find_k_max_number_in_an_array(nums, k):
            drop_possible = len(nums) - k
            n = len(nums)
            stack = []
            for i, val in enumerate(nums):
                while stack and drop_possible and stack[-1] < val:
                    drop_possible -= 1
                    stack.pop()
                
                stack.append(val)
            
            return stack[:k]
                
        
        def merge_two_array(arr1, arr2):
            #print(arr1, arr2)
            return [max(arr1, arr2).pop(0) for _ in arr1 + arr2]

        def compare_two_array(arr1, arr2):
            """"""
            determine whether arr1 is greater than arr2
            """"""
            if not arr2:
                return True
            i = j = 0
            n = len(arr1)
            while i < n and j < n:
                if arr1[i] > arr2[j]:
                    return True
                elif arr1[i] < arr2[j]:
                    return False
                i += 1
                j += 1
            
            return True
        
        ans = 0
        for i in range(k + 1):
            p = k - i
            
            if i > len(nums1) or p > len(nums2):
                continue
            
            # get this two array by solving function find_k_max_number_in_an_array
            # using similar concept of 402. Remove K Digits
            first_arr = find_k_max_number_in_an_array(nums1, i)
            second_arr = find_k_max_number_in_an_array(nums2, p)
            
            # merge two array with everytime taking lexicographily larger list
            # https://leetcode.com/problems/create-maximum-number/discuss/77286/Short-Python-Ruby-C%2B%2B
            # see explanation
            curr_arr = merge_two_array(first_arr, second_arr)
            #print(curr_arr)
            
            # can be directly use python max function
            if compare_two_array(curr_arr, ans):
                ans = curr_arr
            # ans = max(ans, curr_arr) if ans else curr_arr
            
            #print(ans)
        
        return ans
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def coinChange(self, coins: List[int], amount: int) -> int:
        # min number of coins summing up to current amount i
        memo = [-666]*(amount + 1)
        return self.dp(coins, amount, memo)
    
    def dp(self, coins, amount, memo):
        if (amount == 0): return 0
        if (amount < 0): return -1
        
        if (memo[amount] != -666):
            return memo[amount]
        
        res = sys.maxsize
        for coin in coins:
            subProblem = self.dp(coins, amount - coin, memo)
            if (subProblem == -1):
                continue
            res = min(subProblem + 1, res)
        
        memo[amount] = res if res != sys.maxsize else -1
        return memo[amount]
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def wiggleSort(self, nums: List[int]) -> None:
        if len(nums)>1:
            nums.sort()
            temp=nums[:]
            r=len(nums)-1
            ind=1
            while r>=0:
                nums[ind]=temp[r]
                ind+=2
                if ind>=len(nums):
                    ind=0
                r-=1
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def isPowerOfThree(self, n: int) -> bool:
        return n > 0 and math.isclose(round(math.log(n, 3)), math.log(n, 3), rel_tol = 0.000000000000001)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def countRangeSum(self, nums: List[int], lower: int, upper: int) -> int:
        def find(l,r):
            if l > r:
                return 0
            m = (l+r)//2
            left = [0]
            s = 0
            for i in range(m-1,l-1,-1):
                s += nums[i]
                left.append(s)
            right = [0]
            s = 0
            for i in range(m+1,r+1):
                s += nums[i]
                right.append(s)
            right.sort()
            ans = 0
            for i in left:
                ans += (bisect.bisect_right(right,upper-i-nums[m]) - bisect.bisect_left(right,lower-i-nums[m]))
            return ans + find(l,m-1)+find(m+1,r)
        return find(0, len(nums)-1)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def oddEvenList(self, head: ListNode) -> ListNode:
        if not head: return head
        p1 = head
        p2 = p1.next
        t = p2
        while p1.next and p2.next:
            p1.next = p2.next
            p1 = p1.next
            p2.next = p1.next
            p2 = p2.next
        p1.next = t
        return head
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def longestIncreasingPath(self, matrix: List[List[int]]) -> int:
        m, n = len(matrix), len(matrix[0])
        indegree = defaultdict(int)
        graph = defaultdict(list)
        queue = deque()
        
        for r in range(m):
            for c in range(n):
                for r1, c1 in [(r-1, c), (r+1, c), (r, c-1), (r, c+1)]:
                    if 0 <= r1 < m and 0 <= c1 < n and matrix[r1][c1] > matrix[r][c]:
                        graph[(r1, c1)].append((r, c))
                        indegree[(r, c)] += 1
                        
                if indegree[(r, c)] == 0: queue.append((r, c, 1))
                    
        while queue:
            r, c, d = queue.popleft()
            
            for r1, c1 in graph[(r, c)]:
                indegree[(r1, c1)] -= 1
                if indegree[(r1, c1)] == 0:
                    queue.append((r1, c1, d+1))
                    
        return d
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def minPatches(self, nums: List[int], n: int) -> int:
        ans = prefix = k = 0 
        while prefix < n: 
            if k < len(nums) and nums[k] <= prefix + 1: 
                prefix += nums[k]
                k += 1
            else: 
                ans += 1
                prefix += prefix + 1
        return ans
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def isValidSerialization(self, preorder: str) -> bool:
        preorder = preorder.split(',')
        n = len(preorder)
        idx, enough = 0, True                    # static `idx`, `enough` node to build a binary tree
        def dfs():
            nonlocal n, idx, enough 
            if idx >= n: enough = False; return  # if not enough node to build a binary tree
            if preorder[idx] == '#': return 
            if preorder[idx] != '#':
                idx += 1                         # say this is `idx_1`
                dfs()                            # build left tree
                idx += 1                         # now, `idx` is not `idx_1 + 1` because `idx` is static and it's increasing during recursion. Hope this solve your confusion
                dfs()                            # build right tree
        dfs()
        return enough and idx >= n-1             # all characters are visited and they are enough to build a tree
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def findItinerary(self, tickets: List[List[str]]) -> List[str]:
        edges = collections.defaultdict(list)
        n = len(tickets)
        
        for i in range(len(tickets)):
            edges[tickets[i][0]].append(tickets[i][1])
        for k in edges:
            edges[k].sort()
        
        itinerary_list = ['JFK']
        self.traverse(edges, itinerary_list, n)
        return itinerary_list
    
    
    def traverse(self, edges, itinerary_list, n):
        if len(itinerary_list) == n+1:
            return True
        cur_node = itinerary_list[-1]
        
        for i in range(len(edges[cur_node])):
            if edges[cur_node][i] != '#':
                temp = edges[cur_node][i]
                itinerary_list.append(temp)
                edges[cur_node][i] = '#'
                if self.traverse(edges, itinerary_list, n):
                    return True
                edges[cur_node][i] = temp
                itinerary_list.pop()
        return False
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def increasingTriplet(self, nums: List[int]) -> bool:
		m1 = float(""inf"")
		m2 = float(""inf"")
        for i in nums:
            if i<m1:
                m1 = i
            elif i<m2 and i>m1:
                m2 = i
            elif i>m2: return True
        return False
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def isSelfCrossing(self, x: List[int]) -> bool:
        def intersect(p1, p2, p3, p4):
            v1 = p2 - p1
            if v1.real == 0:
                return p1.imag <= p3.imag <= p2.imag and p3.real <= p1.real <= p4.real
            return p3.imag <= p1.imag <= p4.imag and p1.real <= p3.real <= p2.real
        
        def overlap(p1, p2, p3, p4):
            v1 = p2 - p1
            if v1.real == 0:
                return min(p2.imag, p4.imag) >= max(p1.imag, p3.imag) and p1.real == p3.real
            return min(p2.real, p4.real) >= max(p1.real, p3.real) and p1.imag == p3.imag
                
        uv = complex(0, 1)
        p = complex(0, 0)
        segments = deque()
        for s in x:
            segments.append(sorted([p, (np := p + uv * s)], key=lambda x:(x.real, x.imag)))
            if len(segments) > 5 and intersect(*segments[-1], *segments[-6]):
                    return True
            if len(segments) > 4 and overlap(*segments[-1], *segments[-5]):
                    return True
            if len(segments) > 3 and intersect(*segments[-1], *segments[-4]):
                    return True
            if len(segments) == 6:
                segments.popleft()
            p = np
            uv *= complex(0, 1)
        return False
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def palindromePairs(self, words: List[str]) -> List[List[int]]:
        def isPal(word):
            return word == word[::-1]
        palPairs = []
        wordDict = {}
        for i, word in enumerate(words):
            wordDict[word] = i
        for i, word in enumerate(words):
            for j in range(0, len(word)):
                prefix, suffix = word[:j], word[j:] # find all suffix and prefix
                if prefix[::-1] in wordDict and wordDict[prefix[::-1]] != i and isPal(suffix):
                    palPairs.append([i, wordDict[prefix[::-1]]]) # check if reverse prefix in dict and suffix palindrome
                if suffix[::-1] in wordDict and wordDict[suffix[::-1]] != i and isPal(prefix):
                    palPairs.append([wordDict[suffix[::-1]], i]) # check if reverse suffix in dict and prefix palindrome
                if len(palPairs) > 0 and words[palPairs[-1][1]] == '': # tricky part for prefix or suffix is ''. for example, if '1' + '' is palindrome, then '' + '1' should also be palindrome. and add '' + '1' manually
                    pair = palPairs[-1]
                    palPairs.append([pair[1], pair[0]])
        return palPairs
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def rob(self, root: TreeNode) -> int:
        
        @lru_cache(None)
        def fn(node): 
            """"""Return max money from sub-tree rooted at node.""""""
            if not node: return 0 
            ans = node.val 
            if node.left: ans += fn(node.left.left) + fn(node.left.right)
            if node.right: ans += fn(node.right.left) + fn(node.right.right)
            return max(ans, fn(node.left) + fn(node.right))
        
        return fn(root)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def countBits(self, n: int) -> List[int]:
        lst=[]
        for x in range(0,n+1):
            if x>1:
                lst.append(lst[x//2]+(x%2))
            else:
                lst.append(x)
        return lst
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def isPowerOfFour(self, n: int) -> bool:
        arr=[]
        for i in range(100):
            arr.append(4**i)
        if n in arr:
            return True
        else:
            return False
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def integerBreak(self, n: int) -> int:
    	return 3**(n//3-((n-3*(n//3))<=1))*((n-3*(n//3))+3*((n-3*(n//3))<=1)) if n>3 else n-1
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def reverseString(self, s: List[str]) -> None:
        """"""
        Do not return anything, modify s in-place instead.
        """"""
        n = len(s)-1
        for i in range(n,-1,-1):
            s.append(s[i])
            s.pop(i)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def reverseVowels(self, s: str) -> str:
        s = list(s)
        vowel = list('AEIOU')
        left_counter, right_counter = 0, len(s) - 1
        l_val, r_val = None, None
        while left_counter<right_counter:
            if s[left_counter].upper() in vowel:
                l_val = left_counter
            elif l_val is None:
                left_counter += 1
            if s[right_counter].upper() in vowel:
                r_val = right_counter
            elif r_val is None:
                right_counter -= 1
            if l_val is not None and r_val is not None:
                s[l_val], s[r_val] = s[r_val], s[l_val]
                l_val = r_val = None
                left_counter +=1
                right_counter -=1
            if left_counter > right_counter:
                break
        return """".join(s)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def topKFrequent(self, nums: List[int], k: int) -> List[int]:
        
        nTof = {}
        
        for i in nums:
            if nTof.get(i) is None:
                nTof[i] = 1
            else:
                nTof[i] += 1
        
        unique = list(nTof.keys())
        
        def partition(unique, l, r):
            pivot, p = nTof[unique[r]], r
            
            i = l
            while i < p:
                if nTof[unique[i]] > pivot:
                    unique[i], unique[p-1] = unique[p-1], unique[i]
                    unique[p], unique[p-1] = unique[p-1], unique[p]
                    i -= 1
                    p -= 1
                i += 1
            return p
            
        def quickSelect(unique, l, r, k):
            p = partition(unique, l, r)
            
            if p > k:
                quickSelect(unique, l, p-1, k)
            if p < k:
                quickSelect(unique, p+1, r, k)

            return unique[k:]
            
        return quickSelect(unique, 0, len(unique)-1, len(unique)-k)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def intersection(self, nums1: List[int], nums2: List[int]) -> List[int]:
        return list(set(nums1).intersection(set(nums2)))
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def intersect(self, nums1: List[int], nums2: List[int]) -> List[int]:
        nums = []
        n1 = len(nums1)
        n2 = len(nums2)
        loc1= []
        loc2= []
        for i in range(n1):
            loc1.append(0)
        for j in range(n2):
            loc2.append(0)
        for i in range(n1):
            for j in range(n2):
                if nums1[i] == nums2[j] and loc1[i]==0 and loc2[j]==0:
                    nums.append(nums1[i])
                    loc1[i] = 1
                    loc2[j] = 1
        return nums
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def maxEnvelopes(self, en: List[List[int]]) -> int:
        def bs(t,n,v):
            i = 0
            j = n-1
            while i<=j:
                m = (i+j)//2
                if t[m][1] == v:
                    return m
                elif v<t[m][1]:
                    j = m-1
                else:
                    i = m+1
            return i
        en.sort(key = lambda x:(x[0],-x[1]))
        t = [en[0]]
        c = 1
        for i in range(len(en)):
            if t[-1][1] < en[i][1]:
                t.append(en[i])
                c += 1
            else:
                x = bs(t,c,en[i][1])
                t[x] = en[i]
        return len(t)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def countNumbersWithUniqueDigits(self, n: int) -> int:
    	if n == 0:
    		return 1
    	g, h = 10, 9
    	for i in range(n-1):
    		g += 9*h
    		h *= (8-i)
    	return(g)
		
- Python 3
- Junaid Mansuri
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def maxSumSubmatrix(self, matrix: List[List[int]], k: int) -> int:
        # initialize rows and columns values and determine transposed flag if needed 
        rows = len(matrix) # m 
        cols = len(matrix[0]) # n 
        transposed_matrix_flag = False
        transposed_matrix = list()

        # consider a power of 10 as siginficant 
        # if cols is significantly larger than rows in our implementation
        # we will do the significantly larger work^2
        # If this were to occur, we should flip our set up 
        if cols > (10*rows) : 
            # set transpose flag to true 
            transposed_matrix_flag = True
            # loop over columns amount 
            for row in range(cols) : 
                # generate rows 
                transposed_row = list()
                # for column in matrix is actually the rows 
                for col in matrix : 
                    # append the row item at the row index to the row 
                    transposed_row.append(col[row])
                # put the transposed row into the transposed matrix 
                transposed_matrix.append(transposed_row)

        # if transposed flag 
        if transposed_matrix_flag :
            # set the transpose and adjust rows and cols as needed  
            matrix = transposed_matrix 
            rows = len(matrix)
            cols = len(matrix[0])

        # minimum value start for maximal sum 
        maximum_sum = -math.inf

        # loop all columns 
        for col_index in range(cols) : 
            # generate a temporary row 
            temp_row = [0] * rows
            # loop columns from col index to cols 
            # col_index_2 is then our bound column index 
            for col_index_2 in range(col_index, cols) : 
                # set that column sums and the column sum 
                column_sums = [0]
                column_sum = 0
                # loop every row index in range rows 
                for row_index in range(rows) :
                    # temp row at the row index is the matrix at the row and the bound col index 
                    temp_row[row_index] += matrix[row_index][col_index_2]
                    # column sum gets this valuation added 
                    column_sum += temp_row[row_index]
                    # difference is determined 
                    difference = column_sum - k
                    # index is determined by bisection 
                    index = bisect.bisect_left(column_sums, difference)
                    # if index is in range of column sums so far 
                    if index < len(column_sums) : 
                        # if column sums at that index is the difference 
                        if column_sums[index] == difference : 
                            # this is the maximal result, return it 
                            return k
                        else : 
                            # otherwise maximum sum is set to maximum of itself and difference of column sum and column sums at index 
                            maximum_sum = max(maximum_sum, column_sum - column_sums[index])
                    # do an insort of column sum into column sums, at most row times 
                    bisect.insort(column_sums, column_sum)
        # if you never returned k, you should return as good as you got 
        return maximum_sum
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
